ID,name,url,latitude,longitude,cameraid,last_width,last_height,rating,inuse
4512,Kingsway @ Sturt Street,http://d140me5by9z3by.cloudfront.net/cameras/cam_23004.jpg,0.0,0.0,7495,352,288,0,0
4513,Macomb Illinois Skycam,http://ftpcontent6.worldnow.com/wgem/skycams/Macomb.jpg,40.4592076,-90.6717971,7496,720,480,1,0
4514,"Thorverton, Gaugeboard",http://eathorvertonwebcam.org.uk/Thorverton/Gauge.jpg,50.8129663883269,-3.50618042442318,7497,704,576,1,0
4515,Thorverton Weir,http://eathorvertonwebcam.org.uk/Thorverton/Weir.jpg,50.8127494579981,-3.50653447601314,7498,704,576,0,0
4516,Thorverton Underwater,http://eathorvertonwebcam.org.uk/Thorverton/Underwater.jpg,50.8132375498211,-3.50584783050533,7499,704,576,0,0
4517,Carhenge!,http://www.carhenge.com/carhenge/camera/carhenge.jpg,42.1422218576747,-102.85789462504,7500,800,450,1,0
4518,Sheboygan Marina,http://cameras.excel.net/Marina/readimage.asp,43.7456201618111,-87.7063760845947,7501,704,480,0,0
4519,Webcam Moûtiers,http://www.moutiers.meteoamikuze.com/Webcam/webcam.jpg,45.484615,6.52992599999993,7502,1024,768,0,0
4520,Boone Hwy 105 Looking Northeast,http://ashevilleweather.com/images/webcams/BooneStreetCamera/105East/image.jpg,36.216795,-81.6745517,7503,600,410,0,0
4521,Boone Hwy 321 Looking Northwest (toward ASU),http://ashevilleweather.com/images/webcams/BooneStreetCamera/321North/image.jpg,36.216795,-81.6745517,7504,600,410,0,0
4522,Boone Hwy 321 Looking Southeast (toward Blowing Rock),http://ashevilleweather.com/images/webcams/BooneStreetCamera/321South/image.jpg,36.216795,-81.6745517,7505,600,410,0,0
4523,Raleigh HS,http://wwc.instacam.com/instacamimg/RALGH/RALGH_l.jpg?rnd=15-012920161203,35.7795897,-78.6381787,7506,1280,720,1,0
4524,Clearwater Beach,http://wwc.instacam.com/instacamimg/CLRWT/CLRWT_175x131.jpg?rnd=15-013120161503,27.9775301,-82.8270846,7507,350,196,0,0
4525,Camera,http://wwc.instacam.com/instacamimg/CLRHT/CLRHT_l.jpg?rnd=15-013120161503,27.9775301,-82.8270846,7508,1280,720,0,0
4526,E. 4th St. @ I80 WB Offramp,http://image2.its.nv.gov:8082/wme_-_e_4th_st_at_i80_wb_offramp.jpg,39.535198,-119.779403,7509,320,240,0,0
4527,E. McCarran Blvd @ I80 EB Offramp,http://image2.its.nv.gov:8082/wme_-_e_mccarran_blvd_at_i80_eb_offramp_.jpg,39.533,-119.739196,7510,320,240,0,0
4528,E. McCarran Blvd @ UPRR Overpass,http://image2.its.nv.gov:8082/wme_-_e_mccarran_at_uprr_overpass_.jpg,39.530799,-119.739501,7511,320,240,0,0
4529,I580 @ Galena Creek Bridge,http://image2.its.nv.gov:8082/wme_-_i580_at_galena_creek_bridge_.jpg,39.349998,-119.790763,7512,320,240,0,0
4530,I580 @ Galena Forest Bridge,http://image2.its.nv.gov:8082/wme_-_i580_at_galena_forest_bridge.jpg,39.38932,-119.757369,7513,320,240,0,0
4531,I580 @ Glendale Ave,http://image2.its.nv.gov:8082/wme_-_i580_at_glendale_ave.jpg,39.527999,-119.7835,7514,320,240,0,0
4532,I580 @ Hot Springs,http://image2.its.nv.gov:8082/wme_-_i580_at_hot_springs_.jpg,39.192199,-119.754798,7515,320,240,0,0
4533,I580 @ I80 N E,http://image2.its.nv.gov:8082/wme_-_i580_at_i80_n_e_.jpg,39.536998,-119.787597,7516,320,240,0,0
4534,I580 @ Kietzke Lane,http://image2.its.nv.gov:8082/wme_-_i580_at_kietzke_lane.jpg,39.531898,-119.786003,7517,320,240,0,0
4535,I580 @ Mill St,http://image2.its.nv.gov:8082/wme_-_i580_at_mill_st_.jpg,39.519699,-119.782798,7518,320,240,0,0
4536,I580 @ Moana,http://image2.its.nv.gov:8082/wme_-_i580_at_moana_.jpg,39.493301,-119.784202,7519,320,240,0,0
4537,I580 @ Neil Rd,http://image2.its.nv.gov:8082/wme_-_i580_at_neil.jpg,39.463699,-119.786598,7520,320,240,0,0
4538,I580 @ Plumb Airport,http://image2.its.nv.gov:8082/wme_-_i580_at_plumb_airport_.jpg,39.503101,-119.781402,7521,320,240,0,0
4539,I580 @ S Virginia Off Ramp,http://image2.its.nv.gov:8082/wme_-_i580_at_s_virginia.jpg,39.482898,-119.787101,7522,320,240,0,0
4540,I580 @ Steamboat Hill Bridge,http://image2.its.nv.gov:8082/wme_-_i580_at_steamboat_hill_bridge_.jpg,39.376075,-119.753776,7523,320,240,0,0
4541,I580 @ Villanova On Ramp,http://image2.its.nv.gov:8082/wme_-_i580_at_villanova_on_ramp_.jpg,39.509899,-119.779998,7524,320,240,0,0
4542,I80 @ Center St On Ramp,http://image2.its.nv.gov:8082/wme_-_i80_at_center_st_on_ramp.jpg,39.534599,-119.814201,7525,320,240,0,0
4543,I80 @ E 4TH St Kietzke Ln,http://image2.its.nv.gov:8082/wme_-_i80_at_e_4th_st_kietzke_ln.jpg,39.534198,-119.776199,7526,320,240,0,0
4544,I80 @ E McCarran Blvd,http://image2.its.nv.gov:8082/wme_-_i80_at_e_mccarran_blvd.jpg,39.533199,-119.737503,7527,320,240,0,0
4545,I80 @ Fernley N E,http://image2.its.nv.gov:8082/wme_-_i80_at_fernley_n_e.jpg,39.617141,-119.265953,7528,320,240,0,0
4546,I80 @ Fernley S W,http://image2.its.nv.gov:8082/wme_-_i80_at_fernley_s_w.jpg,39.617134,-119.266059,7529,320,240,0,0
4547,I80 @ Pyramid Way,http://image2.its.nv.gov:8082/wme_-_i80_at_pyramid_way.jpg,39.534301,-119.753303,7530,320,240,0,0
4548,I80 @ Robb Dr,http://image2.its.nv.gov:8082/wme_-_i80_at_robb_dr.jpg,39.515399,-119.887496,7531,320,240,0,0
4549,I80 @ Rock Blvd,http://image2.its.nv.gov:8082/wme_-_i80_at_rock_blvd.jpg,39.5335,-119.765296,7532,320,240,0,0
4550,I80 @ Sierra St On Ramp,http://image2.its.nv.gov:8082/wme_-_i80_at_sierra_st_on_ramp.jpg,39.534,-119.819602,7533,320,240,0,0
4551,I80 @ Sparks Blvd,http://image2.its.nv.gov:8082/wme_-_i80_at_sparks_blvd.jpg,39.5284,-119.715599,7534,320,240,0,0
4552,I80 @ Sparks Marina,http://image2.its.nv.gov:8082/wme_-_i80_at_sparks_marina.jpg,39.529499,-119.728897,7535,320,240,0,0
4553,I80 @ Stoker Overpass,http://image2.its.nv.gov:8082/wme_-_i80_at_stoker_overpass.jpg,39.526901,-119.839401,7536,320,240,0,0
4554,I80 @ Virginia St Overpass,http://image2.its.nv.gov:8082/wme_-_i80_at_virginia_st_overpass_.jpg,39.534599,-119.815902,7537,320,240,0,0
4555,I80 @ Vista Blvd,http://image2.its.nv.gov:8082/wme_-_i80_at_vista_blvd_.jpg,39.526401,-119.700202,7538,320,240,0,0
4556,I80 @ W McCarran Blvd,http://image2.its.nv.gov:8082/wme_-_i80_at_w_mccarran_blvd.jpg,39.524101,-119.862098,7539,320,240,0,0
4557,I80 @ Wells Ave,http://image2.its.nv.gov:8082/wme_-_i80_at_wells_ave.jpg,39.536201,-119.8012,7540,320,240,0,0
4558,I80 Between Robb and McCarran,http://image2.its.nv.gov:8082/wme_-_i80_between_robb_and_mccarran_.jpg,39.518001,-119.874298,7541,320,240,0,0
4559,I80 East of W McCarran,http://image2.its.nv.gov:8082/wme_-_i80_east_of_w_mccarran.jpg,39.527,-119.853599,7542,320,240,0,0
4560,Pyramid Way @ I80 EB Onramp,http://image2.its.nv.gov:8082/wme_-_pyramid_way_at_i80_eb_onramp.jpg,39.533699,-119.7527,7543,320,240,0,0
4561,Rock Blvd @ I80 WB Onramp,http://image2.its.nv.gov:8082/wme_-_rock_blvd_at_i80_wb_on_ramp_.jpg,39.534198,-119.765701,7544,320,240,0,0
4562,SR-431 @ Bullseye,http://image2.its.nv.gov:8082/wme_-_sr431_at_bullseye_.jpg,39.337898,-119.861602,7545,320,240,0,0
4563,SR-431 @ Mt. Rose Summit,http://image2.its.nv.gov:8082/wme_-_sr431_at_mt_rose_summit_.jpg,39.315368,-119.900382,7546,320,240,0,0
4564,SR207 @ Tramway,http://image2.its.nv.gov:8082/wme_-_sr207_at_tramway.jpg,38.9766,-119.888603,7547,320,240,0,0
4565,US395 @ Cold Springs,http://image2.its.nv.gov:8082/wme_-_us395_at_cold_springs_.jpg,39.649299,-119.976501,7548,320,240,0,0
4566,US395 @ Lemmon Dr,http://image2.its.nv.gov:8082/wme_-_us395_at_lemmon_.jpg,39.613998,-119.8572,7549,320,240,0,0
4567,US395 @ N. Virginia,http://image2.its.nv.gov:8082/wme_-_us395_at_n_virginia_.jpg,0.0,0.0,7550,320,240,0,0
4568,US395 @ Oddie Blvd,http://image2.its.nv.gov:8082/wme_-_us395_at_oddie.jpg,39.545898,-119.788101,7551,320,240,0,0
4569,US395 @ Stead,http://image2.its.nv.gov:8082/wme_-_us395_at_stead.jpg,39.6151,-119.863197,7552,320,240,0,0
4570,I-80 WB East Side of Carlin Tunnel,http://image.its.nv.gov:8082/wme_-_i80_east_side_of_carlin_tunnel_80ft_.jpg,40.719398,-116.0093,7553,320,240,0,0
4571,I-80 WB FLIR Camera East Side of Tunnel,http://image.its.nv.gov:8082/wme_-_i80_wb_flir_east_side_of_tunnel_.jpg,40.720798,-116.012199,7554,320,240,0,0
4572,I-80 WB FLIR Camera West Side of Tunnel,http://image.its.nv.gov:8082/wme_-_i80_wb_flir_west_side_of_tunnel_.jpg,40.7229,-116.015899,7555,320,240,0,0
4573,I-80 West Side of Carlin Tunnel,http://image.its.nv.gov:8082/wme_-_i80_west_side_of_carlin_tunnel_80ft_.jpg,40.723999,-116.018997,7556,320,240,0,0
4574,I80 & SR225 North MM 301,http://image.its.nv.gov:8082/wme_-_i80_and_sr225_north_mm_301.jpg,40.8358,-115.788597,7557,320,240,0,0
4575,I80 & SR225 South MM 301,http://image.its.nv.gov:8082/wme_-_i80_and_sr225_south_mm_301.jpg,40.8362,-115.785102,7558,320,240,0,0
4576,IR-80 MM 177 Winnemucca,http://image.its.nv.gov:8082/wme_-_i80_winnemucca_mm177.jpg,40.971099,-117.744201,7559,320,240,0,0
4577,SR-227 & Lamoille Summit,http://image.its.nv.gov:8082/wme_-_sr227_and_lamoille_summit_.jpg,40.8017,-115.717796,7560,320,240,0,0
4578,SR229 & Ruby Valley,http://image.its.nv.gov:8082/wme_-_sr229_and_ruby_valley_.jpg,40.6795,-115.255798,7561,320,240,0,0
4579,Airport Connector NB Grier,http://lexus5.nvfast.org:8082/wme_-_nb_airport_connector_and_grier.jpg,36.068599,-115.147201,7562,320,240,0,0
4580,Airport Connector SB Pilot,http://lexus5.nvfast.org:8082/wme_-_sb_airport_connector_and_pilot.jpg,36.0666,-115.149803,7563,320,240,0,0
4581,Blue Diamond and Decatur,http://lexus2.nvfast.org:8082/wme_-_blue_diamond_and_decatur.jpg,36.032699,-115.207901,7564,320,240,0,0
4582,Blue Diamond and Jones,http://lexus3.nvfast.org:8082/wme_-_blue_diamond_and_jones.jpg,36.0256,-115.2257,7565,320,240,0,0
4583,Blue DIamond and Rainbow,http://lexus3.nvfast.org:8082/wme_-_blue_diamond_and_rainbow.jpg,36.022499,-115.243499,7566,320,240,0,0
4584,Blue Diamond and Valley View,http://lexus3.nvfast.org:8082/wme_-_blue_diamond_and_valley_view.jpg,36.0405,-115.1902,7567,320,240,0,0
4585,Boulder Highway & Lamb,http://lexus3.nvfast.org:8082/wme_-_boulder_highway_and_lamb.jpg,36.1301,-115.0839,7568,320,240,0,0
4586,Boulder Highway & Major,http://lexus3.nvfast.org:8082/wme_-_boulder_highway_and_major_.jpg,36.0298,-114.971199,7569,320,240,0,0
4587,Boulder Highway & Tropicana,http://lexus3.nvfast.org:8082/wme_-_boulder_highway_and_tropicana_.jpg,36.100799,-115.050796,7570,320,240,0,0
4588,Boulder Highway & US 95 NB,http://lexus3.nvfast.org:8082/wme_-_boulder_highway_and_us_95_nb.jpg,36.134101,-115.087898,7571,320,240,0,0
4589,Boulder Highway & Warm Springs,http://lexus4.nvfast.org:8082/wme_-_boulder_highway_and_warm_springs.jpg,36.050899,-114.9943,7572,320,240,0,0
4590,Boulder Hwy / Sunset,http://lexus6.nvfast.org:8082/wme_-_boulder_hwy_and_sunset.jpg,36.065799,-115.011497,7573,320,240,0,0
4591,Boulder Hwy and US 95 SB,http://lexus3.nvfast.org:8082/wme_-_boulder_hwy_and_us_95_sb.jpg,36.1375,-115.092796,7574,320,240,0,0
4592,Casino Ctr & Ogden,http://lexus6.nvfast.org:8082/wme_-_casino_ctr_and_ogden.jpg,36.171901,-115.1436,7575,320,240,0,0
4593,Charleston and Buffalo,http://lexus.nvfast.org:8082/wme_-_charleston_and_buffalo.jpg,36.1595,-115.262802,7576,320,240,0,0
4594,Charleston and Durango,http://lexus.nvfast.org:8082/wme_-_charleston_and_durango.jpg,36.1594,-115.280799,7577,320,240,0,0
4595,Charleston and Fremont,http://lexus3.nvfast.org:8082/wme_-_charleston_and_fremont.jpg,36.159198,-115.116798,7578,320,240,0,0
4596,Charleston and Hualapai,http://lexus.nvfast.org:8082/wme_-_charleston_and_hualapai_.jpg,36.159099,-115.314102,7579,320,240,0,0
4597,Charleston and Jones,http://lexus.nvfast.org:8082/wme_-_charleston_and_jones.jpg,36.159,-115.223701,7580,320,240,0,0
4598,Charleston and Rainbow,http://lexus.nvfast.org:8082/wme_-_charleston_and_rainbow.jpg,36.159999,-115.243499,7581,320,240,0,0
4599,Charleston and Rampart,http://lexus.nvfast.org:8082/wme_-_charleston_and_rampart.jpg,36.159099,-115.291496,7582,320,240,0,0
4600,Charleston and Torey Pines,http://lexus.nvfast.org:8082/wme_-_charleston_and_torey_pines.jpg,36.1594,-115.233299,7583,320,240,0,0
4601,Cheyenne and 215 NB,http://lexus6.nvfast.org:8082/wme_-_cheyenne_and_215_nb_.jpg,36.218399,-115.328002,7584,320,240,0,0
4602,Craig & LV Blvd,http://lexus3.nvfast.org:8082/wme_-_craig_and_lv_blvd_.jpg,36.240001,-115.057899,7585,320,240,0,0
4603,Craig & Rancho,http://lexus4.nvfast.org:8082/wme_-_craig_and_rancho.jpg,36.242198,-115.232696,7586,320,240,0,0
4604,Decatur & Sunset,http://lexus3.nvfast.org:8082/wme_-_decatur_and_sunset.jpg,36.071998,-115.207702,7587,320,240,0,0
4605,Durango and Summerlin Pkwy N,http://lexus3.nvfast.org:8082/wme_-_durango_and_summerlin_pkwy_n.jpg,36.178398,-115.277999,7588,320,240,0,0
4606,Durango and Summerlin Pkwy S,http://lexus3.nvfast.org:8082/wme_-_durango_and_summerlin_pkwy_s.jpg,36.177398,-115.277999,7589,320,240,0,0
4607,Eastern & Flamingo,http://lexus6.nvfast.org:8082/wme_-_eastern_and_flamingo.jpg,36.114398,-115.119499,7590,320,240,0,0
4608,Eastern & Silverado Ranch,http://lexus6.nvfast.org:8082/wme_-_eastern_and_silverado_ranch_.jpg,36.0135,-115.118797,7591,320,240,0,0
4609,Elkhorn and Grand Montecito,http://lexus3.nvfast.org:8082/wme_-_elkhorn_and_grand_montecito_.jpg,36.291698,-115.284698,7592,320,240,0,0
4610,Flamingo & Decatur,http://lexus3.nvfast.org:8082/wme_-_flamingo_and_decatur.jpg,36.115699,-115.208198,7593,320,240,0,0
4611,Flamingo & NB I-15,http://lexus3.nvfast.org:8082/wme_-_flamingo_and_nb_i-15.jpg,36.114398,-115.179,7594,320,240,0,0
4612,Flamingo & SB I-15,http://lexus3.nvfast.org:8082/wme_-_flamingo_and_sb_i-15.jpg,36.114398,-115.1828,7595,320,240,0,0
4613,Flamingo & Valley View,http://lexus2.nvfast.org:8082/wme_-_flamingo_and_valley_view.jpg,36.116199,-115.189697,7596,320,240,0,0
4614,Flamingo and 215 N,http://lexus2.nvfast.org:8082/wme_-_flamingo_and_215_n.jpg,36.1151,-115.302001,7597,320,240,0,0
4615,Flamingo at Maryland,http://lexus4.nvfast.org:8082/wme_-_flamingo_at_maryland.jpg,36.114398,-115.137603,7598,320,240,0,0
4616,Fort Apache SB at 215,http://lexus3.nvfast.org:8082/wme_-_fort_apache_sb_at_215_.jpg,36.111999,-115.297401,7599,320,240,0,0
4617,Grand Central Pkwy-City Pkwy,http://lexus3.nvfast.org:8082/wme_-_grand_central_pkwy-city_pkwy.jpg,36.173507,-115.149108,7600,320,240,0,0
4618,Green Valley Pkwy & I-215 EB,http://lexus6.nvfast.org:8082/wme_-_green_valley_pkwy_and_i-215_eb.jpg,36.024101,-115.084999,7601,320,240,0,0
4619,Harmon at Cosmopolitan,http://lexus5.nvfast.org:8082/wme_-_harmon_at_cosmopolitan.jpg,36.107799,-115.174697,7602,320,240,0,0
4620,I-15 NB 1 mile N of St Rose,http://lexus8.nvfast.org:8082/wme_-_i-15nb_1_mile_n_of_st_rose.jpg,35.974098,-115.179397,7603,320,240,0,0
4621,I-15 NB Blue Diamond South,http://lexus8.nvfast.org:8082/wme_-_i-15_nb_blue_diamond_south.jpg,36.0349,-115.179496,7604,320,240,0,0
4622,I-15 NB Craig Rd,http://lexus2.nvfast.org:8082/wme_-_i-15_craig_rd_.jpg,36.238399,-115.101799,7605,320,240,0,0
4623,I-15 NB Primm,http://lexus8.nvfast.org:8082/wme_-_i-15nb_primm.jpg,35.612201,-115.388801,7606,320,240,0,0
4624,I-15 NB Silverado Ranch North,http://lexus8.nvfast.org:8082/wme_-_i-15nb_at_silverado_ranch_north_.jpg,36.0209,-115.179496,7607,320,240,0,0
4625,I-15 NB St Rose,http://lexus8.nvfast.org:8082/wme_-_i-15nb_st_rose.jpg,35.962699,-115.180801,7608,320,240,0,0
4626,I-15 NB Tropicana,http://lexus8.nvfast.org:8082/wme_-_i-15_nb_at_tropicana.jpg,36.098701,-115.180397,7609,320,240,0,0
4627,I-15 SB 3.5 mile N of Jean,http://lexus8.nvfast.org:8082/wme_-_i-15sb_3.5_miles_n_of_jean.jpg,35.824001,-115.296997,7610,320,240,0,0
4628,I-15 SB between Cheyenne and Carey,http://lexus2.nvfast.org:8082/wme_-_i-15_between_cheyenne_and_carey_.jpg,36.212501,-115.130401,7611,320,240,0,0
4629,I-15 SB Cheyenne,http://lexus2.nvfast.org:8082/wme_-_i-15_cheyenne_.jpg,36.218498,-115.125701,7612,320,240,0,0
4630,I-15 SB I-515 Interchange (dual),http://lexus5.nvfast.org:8082/wme_-_i-15_sb_at_i-515_and_us-95_interchange_2.jpg,36.1748,-115.156196,7613,320,240,0,0
4631,I-15 SB Lamb,http://lexus8.nvfast.org:8082/wme_-_i-15_sb_lamb.jpg,36.259799,-115.0783,7614,320,240,0,0
4632,I-15 SB Owens,http://lexus2.nvfast.org:8082/wme_-_i-15_sb_owens_.jpg,36.188701,-115.143302,7615,320,240,0,0
4633,I-215 EB Gilespie,http://lexus5.nvfast.org:8082/wme_-_215_and_gilespie.jpg,36.062301,-115.166297,7616,320,240,0,0
4634,I-215 EB St Rose,http://lexus5.nvfast.org:8082/wme_-_215_and_st_rose_.jpg,36.022899,-115.098899,7617,320,240,0,0
4635,I-215 WB Airport Connector,http://lexus5.nvfast.org:8082/wme_-_215_and_airport_connector_.jpg,36.0648,-115.150596,7618,320,240,0,0
4636,I-215 WB Green Valley Pkwy,http://lexus5.nvfast.org:8082/wme_-_215_and_green_valley_pkwy_.jpg,36.025398,-115.084602,7619,320,240,0,0
4637,I-215 WB Warm Springs N,http://lexus5.nvfast.org:8082/wme_-_215_and_warm_springs_n.jpg,36.063598,-115.146102,7620,320,240,0,0
4638,I-515 NB Casino Center on ramp,http://lexus6.nvfast.org:8082/wme_-_i-515nb_casino_centr_on_ramp.jpg,36.176898,-115.142402,7621,320,240,0,0
4639,I-515 NB Eastern E,http://lexus.nvfast.org:8082/wme_-_i-515_nb_at_eastern_e_.jpg,36.167999,-115.111,7622,320,240,1,0
4640,I-515 NB Pecos,http://lexus.nvfast.org:8082/wme_-_i-515_nb_at_pecos_.jpg,36.167198,-115.099098,7623,320,240,0,0
4641,I-515 SB I-15 (Turtles),http://lexus5.nvfast.org:8082/wme_-_i-515_sb_at_i-15_(turtles).jpg,36.178901,-115.152801,7624,320,240,0,0
4642,Lake Mead and Boulder Highway,http://lexus3.nvfast.org:8082/wme_-_lake_mead_and_boulder_highway_.jpg,36.042499,-114.982299,7625,320,240,0,0
4643,Las Vegas Blvd at Bellagio,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_bellagio.jpg,36.110698,-115.173797,7626,320,240,0,0
4644,Las Vegas Blvd at City Center NW,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_city_center_nw.jpg,36.108299,-115.172996,7627,320,240,0,0
4645,Las Vegas Blvd at Fashion Show,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_fashion_show.jpg,36.128299,-115.167198,7628,320,240,0,0
4646,Las Vegas Blvd at Hacienda,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_hacienda.jpg,36.096099,-115.172401,7629,320,240,0,0
4647,Las Vegas Blvd at Harrahs,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_harrahs_.jpg,36.1208,-115.171897,7630,320,240,0,0
4648,Las Vegas Blvd at I-215 S,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_i-215_s_.jpg,36.061698,-115.171997,7631,320,240,0,0
4649,Las Vegas Blvd at Mandalay Bay,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_mandalay_bay.jpg,36.094898,-115.173599,7632,320,240,0,0
4650,Las Vegas Blvd at Monte Carlo,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_monte_carlo_.jpg,36.1049,-115.172698,7633,320,240,1,0
4651,Las Vegas Blvd at Planet Hollywood,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_planet_hollywood.jpg,36.110801,-115.172698,7634,320,240,0,0
4652,Las Vegas Blvd at Russell Rd,http://lexus5.nvfast.org:8082/wme_-_las_vegas_blvd_at_russell_rd.jpg,36.086498,-115.172897,7635,320,240,0,0
4653,Las Vegas BLVD at SLS Way,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_sls_way_.jpg,36.141799,-115.159202,7636,320,240,0,0
4654,Las Vegas Blvd at Sunset,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_sunset.jpg,36.071498,-115.171997,7637,320,240,0,0
4655,Las Vegas Blvd at Warm Springs Rd,http://lexus4.nvfast.org:8082/wme_-_las_vegas_blvd_at_warm_springs_rd_.jpg,36.057399,-115.172698,7638,320,240,0,0
4656,LV Blvd & Range,http://lexus3.nvfast.org:8082/wme_-_lv_blvd_and_range_.jpg,36.2555,-115.030799,7639,320,240,0,0
4657,Rainbow/Desert Inn,http://lexus3.nvfast.org:8082/wme_-_rainbow_and_desert_inn.jpg,36.129398,-115.242797,7640,320,240,0,0
4658,Rainbow/Spring Mountain,http://lexus2.nvfast.org:8082/wme_-_rainbow_and_spring_mountain_.jpg,36.125598,-115.243301,7641,320,240,0,0
4659,Russell & Decatur,http://lexus5.nvfast.org:8082/wme_-_russell_and_decatur_.jpg,36.086898,-115.207603,7642,320,240,0,0
4660,Russell and 215 N,http://lexus3.nvfast.org:8082/wme_-_russell_and_215_n_.jpg,36.085201,-115.287696,7643,320,240,0,0
4661,S Buffalo and 215 W,http://lexus2.nvfast.org:8082/wme_-_s_buffalo_and_215_w_.jpg,36.067199,-115.260597,7644,320,240,0,0
4662,S Decatur & 215 WB,http://lexus5.nvfast.org:8082/wme_-_s_decatur_and_215_wb.jpg,36.0699,-115.207901,7645,320,240,0,0
4663,S Durango and 215 W,http://lexus2.nvfast.org:8082/wme_-_s_durango_and_215_w_.jpg,36.067401,-115.279403,7646,320,240,0,0
4664,S Jones and 215 W,http://lexus2.nvfast.org:8082/wme_-_s_jones_and_215_w_.jpg,36.068,-115.224403,7647,320,240,0,0
4665,S Rainbow and 215 W,http://lexus2.nvfast.org:8082/wme_-_s_rainbow_and_215_w_.jpg,36.0676,-115.2425,7648,320,240,0,0
4666,Sahara & Arville,http://lexus.nvfast.org:8082/wme_-_sahara_and_arville.jpg,36.1445,-115.199996,7649,320,240,0,0
4667,Sahara & Boulder Highway,http://lexus3.nvfast.org:8082/wme_-_sahara_and_boulder_highway.jpg,36.145698,-115.101501,7650,320,240,0,0
4668,Sahara & Buffalo,http://lexus.nvfast.org:8082/wme_-_sahara_and_buffalo.jpg,36.143901,-115.261199,7651,320,240,0,0
4669,Sahara & Burnham,http://lexus2.nvfast.org:8082/wme_-_sahara_and_burnham.jpg,36.1445,-115.124099,7652,320,240,0,0
4670,Sahara & Cimarron,http://lexus.nvfast.org:8082/wme_-_sahara_and_cimarron_.jpg,36.143901,-115.269996,7653,320,240,0,0
4671,Sahara & Commercial Center,http://lexus.nvfast.org:8082/wme_-_sahara_and_commercial_center.jpg,36.1441,-115.141296,7654,320,240,0,0
4672,Sahara & Decatur,http://lexus.nvfast.org:8082/wme_-_sahara_and_decatur.jpg,36.145,-115.208198,7655,320,240,0,0
4673,Sahara & Durango,http://lexus.nvfast.org:8082/wme_-_sahara_and_durango.jpg,36.144298,-115.278999,7656,320,240,0,0
4674,Sahara & Eastern,http://lexus.nvfast.org:8082/wme_-_sahara_and_eastern.jpg,36.145,-115.119003,7657,320,240,0,0
4675,Sahara & Fort Apache,http://lexus.nvfast.org:8082/wme_-_sahara_and_fort_apache.jpg,36.144401,-115.297599,7658,320,240,0,0
4676,Sahara & Grand Canyon,http://lexus.nvfast.org:8082/wme_-_sahara_and_grand_canyon_.jpg,36.1445,-115.306396,7659,320,240,0,0
4677,Sahara & Hualapai,http://lexus.nvfast.org:8082/wme_-_sahara_and_hualapai_.jpg,36.144798,-115.315597,7660,320,240,0,0
4678,Sahara & Jones,http://lexus3.nvfast.org:8082/wme_-_sahara_and_jones.jpg,36.146499,-115.223999,7661,320,240,0,0
4679,Sahara & McLeod,http://lexus.nvfast.org:8082/wme_-_sahara_and_mcleod_.jpg,36.144401,-115.110099,7662,320,240,1,0
4680,Sahara & Mojave,http://lexus.nvfast.org:8082/wme_-_sahara_and_mojave_.jpg,36.1445,-115.104499,7663,320,240,0,0
4681,Sahara & Paradise,http://lexus6.nvfast.org:8082/wme_-_sahara_and_paradise_.jpg,36.143699,-115.1548,7664,320,240,0,0
4682,Sahara & Rainbow,http://lexus3.nvfast.org:8082/wme_-_sahara_and_rainbow.jpg,36.145698,-115.241996,7665,320,240,0,0
